Tid,Pris
2022-09-10 06:25:00,2.928
2022-09-10 06:30:00,2.946
2022-09-10 06:35:00,2.964
2022-09-10 06:40:00,2.983
2022-09-10 06:45:00,3.001
2022-09-10 06:50:00,3.02
2022-09-10 06:55:00,3.038
2022-09-10 07:00:00,3.057
2022-09-10 07:05:00,3.067
2022-09-10 07:10:00,3.077
2022-09-10 07:15:00,3.088
2022-09-10 07:20:00,3.098
2022-09-10 07:25:00,3.108
2022-09-10 07:30:00,3.119
2022-09-10 07:35:00,3.129
2022-09-10 07:40:00,3.139
2022-09-10 07:45:00,3.15
2022-09-10 07:50:00,3.16
2022-09-10 07:55:00,3.17
2022-09-10 08:00:00,3.181
2022-09-10 08:05:00,3.181
2022-09-10 08:10:00,3.182
2022-09-10 08:15:00,3.183
2022-09-10 08:20:00,3.184
2022-09-10 08:25:00,3.185
2022-09-10 08:30:00,3.186
2022-09-10 08:35:00,3.187
2022-09-10 08:40:00,3.188
2022-09-10 08:45:00,3.189
2022-09-10 08:50:00,3.19
2022-09-10 08:55:00,3.19
2022-09-10 09:00:00,3.191
2022-09-10 09:05:00,3.186
2022-09-10 09:10:00,3.18
2022-09-10 09:15:00,3.174
2022-09-10 09:20:00,3.168
2022-09-10 09:25:00,3.163
2022-09-10 09:30:00,3.157
2022-09-10 09:35:00,3.151
2022-09-10 09:40:00,3.145
2022-09-10 09:45:00,3.14
2022-09-10 09:50:00,3.134
2022-09-10 09:55:00,3.128
2022-09-10 10:00:00,3.122
2022-09-10 10:05:00,3.121
2022-09-10 10:10:00,3.12
2022-09-10 10:15:00,3.12
2022-09-10 10:20:00,3.119
2022-09-10 10:25:00,3.118
2022-09-10 10:30:00,3.117
2022-09-10 10:35:00,3.116
2022-09-10 10:40:00,3.115
2022-09-10 10:45:00,3.114
2022-09-10 10:50:00,3.113
2022-09-10 10:55:00,3.112
2022-09-10 11:00:00,3.111
2022-09-10 11:05:00,3.1
2022-09-10 11:10:00,3.088
2022-09-10 11:15:00,3.077
2022-09-10 11:20:00,3.065
2022-09-10 11:25:00,3.054
2022-09-10 11:30:00,3.043
2022-09-10 11:35:00,3.031
2022-09-10 11:40:00,3.02
2022-09-10 11:45:00,3.008
2022-09-10 11:50:00,2.997
2022-09-10 11:55:00,2.986
2022-09-10 12:00:00,2.974
2022-09-10 12:05:00,2.946
2022-09-10 12:10:00,2.919
2022-09-10 12:15:00,2.891
2022-09-10 12:20:00,2.863
2022-09-10 12:25:00,2.835
2022-09-10 12:30:00,2.807
2022-09-10 12:35:00,2.779
2022-09-10 12:40:00,2.751
2022-09-10 12:45:00,2.723
2022-09-10 12:50:00,2.696
2022-09-10 12:55:00,2.668
2022-09-10 13:00:00,2.64
2022-09-10 13:05:00,2.636
2022-09-10 13:10:00,2.632
2022-09-10 13:15:00,2.629
2022-09-10 13:20:00,2.625
2022-09-10 13:25:00,2.621
2022-09-10 13:30:00,2.617
2022-09-10 13:35:00,2.614
2022-09-10 13:40:00,2.61
2022-09-10 13:45:00,2.606
2022-09-10 13:50:00,2.603
2022-09-10 13:55:00,2.599
2022-09-10 14:00:00,2.595
2022-09-10 14:05:00,2.598
2022-09-10 14:10:00,2.601
2022-09-10 14:15:00,2.603
2022-09-10 14:20:00,2.606
2022-09-10 14:25:00,2.609
2022-09-10 14:30:00,2.611
2022-09-10 14:35:00,2.614
2022-09-10 14:40:00,2.617
2022-09-10 14:45:00,2.62
2022-09-10 14:50:00,2.622
2022-09-10 14:55:00,2.625
2022-09-10 15:00:00,2.628
2022-09-10 15:05:00,2.639
2022-09-10 15:10:00,2.651
2022-09-10 15:15:00,2.662
2022-09-10 15:20:00,2.674
2022-09-10 15:25:00,2.685
2022-09-10 15:30:00,2.697
2022-09-10 15:35:00,2.708
2022-09-10 15:40:00,2.72
2022-09-10 15:45:00,2.731
2022-09-10 15:50:00,2.743
2022-09-10 15:55:00,2.755
2022-09-10 16:00:00,2.766
2022-09-10 16:05:00,2.806
2022-09-10 16:10:00,2.846
2022-09-10 16:15:00,2.886
2022-09-10 16:20:00,2.925
2022-09-10 16:25:00,2.965
2022-09-10 16:30:00,3.005
2022-09-10 16:35:00,3.045
2022-09-10 16:40:00,3.085
2022-09-10 16:45:00,3.124
2022-09-10 16:50:00,3.164
2022-09-10 16:55:00,3.204
2022-09-10 17:00:00,3.244
2022-09-10 17:05:00,3.265
2022-09-10 17:10:00,3.285
2022-09-10 17:15:00,3.306
2022-09-10 17:20:00,3.326
2022-09-10 17:25:00,3.347
2022-09-10 17:30:00,3.368
2022-09-10 17:35:00,3.388
2022-09-10 17:40:00,3.409
2022-09-10 17:45:00,3.429
2022-09-10 17:50:00,3.45
2022-09-10 17:55:00,3.471
2022-09-10 18:00:00,3.491
2022-09-10 18:05:00,3.505
2022-09-10 18:10:00,3.519
2022-09-10 18:15:00,3.533
2022-09-10 18:20:00,3.547
2022-09-10 18:25:00,3.561
2022-09-10 18:30:00,3.574
2022-09-10 18:35:00,3.588
2022-09-10 18:40:00,3.602
2022-09-10 18:45:00,3.616
2022-09-10 18:50:00,3.63
2022-09-10 18:55:00,3.644
2022-09-10 19:00:00,3.657
2022-09-10 19:05:00,3.653
2022-09-10 19:10:00,3.648
2022-09-10 19:15:00,3.643
2022-09-10 19:20:00,3.638
2022-09-10 19:25:00,3.633
2022-09-10 19:30:00,3.628
2022-09-10 19:35:00,3.623
2022-09-10 19:40:00,3.618
2022-09-10 19:45:00,3.614
2022-09-10 19:50:00,3.609
2022-09-10 19:55:00,3.604
2022-09-10 20:00:00,3.599
2022-09-10 20:05:00,3.584
2022-09-10 20:10:00,3.569
2022-09-10 20:15:00,3.554
2022-09-10 20:20:00,3.539
2022-09-10 20:25:00,3.524
2022-09-10 20:30:00,3.51
2022-09-10 20:35:00,3.495
2022-09-10 20:40:00,3.48
2022-09-10 20:45:00,3.465
2022-09-10 20:50:00,3.45
2022-09-10 20:55:00,3.435
2022-09-10 21:00:00,3.42
2022-09-10 21:05:00,3.41
2022-09-10 21:10:00,3.4
2022-09-10 21:15:00,3.39
2022-09-10 21:20:00,3.381
2022-09-10 21:25:00,3.371
2022-09-10 21:30:00,3.361
2022-09-10 21:35:00,3.351
2022-09-10 21:40:00,3.341
2022-09-10 21:45:00,3.331
2022-09-10 21:50:00,3.321
2022-09-10 21:55:00,3.311
2022-09-10 22:00:00,3.301
2022-09-10 22:05:00,3.297
2022-09-10 22:10:00,3.293
2022-09-10 22:15:00,3.288
2022-09-10 22:20:00,3.284
2022-09-10 22:25:00,3.28
2022-09-10 22:30:00,3.275
2022-09-10 22:35:00,3.271
2022-09-10 22:40:00,3.267
2022-09-10 22:45:00,3.263
2022-09-10 22:50:00,3.258
2022-09-10 22:55:00,3.254
2022-09-10 23:00:00,3.25
2022-09-10 23:05:00,3.24
2022-09-10 23:10:00,3.23
2022-09-10 23:15:00,3.221
2022-09-10 23:20:00,3.211
2022-09-10 23:25:00,3.201
2022-09-10 23:30:00,3.192
2022-09-10 23:35:00,3.182
2022-09-10 23:40:00,3.173
2022-09-10 23:45:00,3.163
2022-09-10 23:50:00,3.153
2022-09-10 23:55:00,3.144
2022-09-11 00:00:00,3.134
2022-09-11 00:05:00,3.111
2022-09-11 00:10:00,3.089
2022-09-11 00:15:00,3.066
2022-09-11 00:20:00,3.044
2022-09-11 00:25:00,3.021
2022-09-11 00:30:00,2.999
2022-09-11 00:35:00,2.976
2022-09-11 00:40:00,2.954
2022-09-11 00:45:00,2.931
2022-09-11 00:50:00,2.909
2022-09-11 00:55:00,2.886
2022-09-11 01:00:00,2.863
2022-09-11 01:05:00,2.863
2022-09-11 01:10:00,2.863
2022-09-11 01:15:00,2.863
2022-09-11 01:20:00,2.863
2022-09-11 01:25:00,2.863
2022-09-11 01:30:00,2.863
2022-09-11 01:35:00,2.863
2022-09-11 01:40:00,2.863
2022-09-11 01:45:00,2.863
2022-09-11 01:50:00,2.863
2022-09-11 01:55:00,2.863
2022-09-11 02:00:00,2.863
2022-09-11 02:05:00,2.854
2022-09-11 02:10:00,2.844
2022-09-11 02:15:00,2.834
2022-09-11 02:20:00,2.824
2022-09-11 02:25:00,2.814
2022-09-11 02:30:00,2.804
2022-09-11 02:35:00,2.795
2022-09-11 02:40:00,2.785
2022-09-11 02:45:00,2.775
2022-09-11 02:50:00,2.765
2022-09-11 02:55:00,2.755
2022-09-11 03:00:00,2.746
2022-09-11 03:05:00,2.739
2022-09-11 03:10:00,2.732
2022-09-11 03:15:00,2.726
2022-09-11 03:20:00,2.719
2022-09-11 03:25:00,2.712
2022-09-11 03:30:00,2.706
2022-09-11 03:35:00,2.699
2022-09-11 03:40:00,2.693
2022-09-11 03:45:00,2.686
2022-09-11 03:50:00,2.679
2022-09-11 03:55:00,2.673
2022-09-11 04:00:00,2.666
2022-09-11 04:05:00,2.673
2022-09-11 04:10:00,2.679
2022-09-11 04:15:00,2.686
2022-09-11 04:20:00,2.692
2022-09-11 04:25:00,2.699
2022-09-11 04:30:00,2.705
2022-09-11 04:35:00,2.712
2022-09-11 04:40:00,2.718
2022-09-11 04:45:00,2.725
2022-09-11 04:50:00,2.731
2022-09-11 04:55:00,2.738
2022-09-11 05:00:00,2.744
2022-09-11 05:05:00,2.75
2022-09-11 05:10:00,2.756
2022-09-11 05:15:00,2.763
2022-09-11 05:20:00,2.769
2022-09-11 05:25:00,2.775
2022-09-11 05:30:00,2.781
2022-09-11 05:35:00,2.787
2022-09-11 05:40:00,2.794
2022-09-11 05:45:00,2.8
2022-09-11 05:50:00,2.806
2022-09-11 05:55:00,2.812
2022-09-11 06:00:00,2.818
2022-09-11 06:05:00,2.822
2022-09-11 06:10:00,2.826
2022-09-11 06:15:00,2.83
2022-09-11 06:20:00,2.833
2022-09-11 06:25:00,2.837
2022-09-11 06:30:00,2.841
2022-09-11 06:35:00,2.844
2022-09-11 06:40:00,2.848
2022-09-11 06:45:00,2.852
2022-09-11 06:50:00,2.856
2022-09-11 06:55:00,2.859
2022-09-11 07:00:00,2.863
2022-09-11 07:05:00,2.874
2022-09-11 07:10:00,2.884
2022-09-11 07:15:00,2.895
2022-09-11 07:20:00,2.905
2022-09-11 07:25:00,2.916
2022-09-11 07:30:00,2.927
2022-09-11 07:35:00,2.937
2022-09-11 07:40:00,2.948
2022-09-11 07:45:00,2.958
2022-09-11 07:50:00,2.969
2022-09-11 07:55:00,2.98
2022-09-11 08:00:00,2.99
2022-09-11 08:05:00,2.99
2022-09-11 08:10:00,2.99
2022-09-11 08:15:00,2.99
2022-09-11 08:20:00,2.99
2022-09-11 08:25:00,2.99
2022-09-11 08:30:00,2.99
2022-09-11 08:35:00,2.99
2022-09-11 08:40:00,2.99
2022-09-11 08:45:00,2.99
2022-09-11 08:50:00,2.99
2022-09-11 08:55:00,2.99
2022-09-11 09:00:00,2.99
2022-09-11 09:05:00,2.982
2022-09-11 09:10:00,2.973
2022-09-11 09:15:00,2.965
2022-09-11 09:20:00,2.957
2022-09-11 09:25:00,2.948
2022-09-11 09:30:00,2.94
2022-09-11 09:35:00,2.931
2022-09-11 09:40:00,2.923
2022-09-11 09:45:00,2.914
2022-09-11 09:50:00,2.906
2022-09-11 09:55:00,2.897
2022-09-11 10:00:00,2.889
2022-09-11 10:05:00,2.884
2022-09-11 10:10:00,2.878
2022-09-11 10:15:00,2.873
2022-09-11 10:20:00,2.868
2022-09-11 10:25:00,2.863
2022-09-11 10:30:00,2.857
2022-09-11 10:35:00,2.852
2022-09-11 10:40:00,2.847
2022-09-11 10:45:00,2.842
2022-09-11 10:50:00,2.837
2022-09-11 10:55:00,2.831
2022-09-11 11:00:00,2.826
2022-09-11 11:05:00,2.814
2022-09-11 11:10:00,2.801
2022-09-11 11:15:00,2.789
2022-09-11 11:20:00,2.776
2022-09-11 11:25:00,2.764
2022-09-11 11:30:00,2.752
2022-09-11 11:35:00,2.739
2022-09-11 11:40:00,2.727
2022-09-11 11:45:00,2.714
2022-09-11 11:50:00,2.702
2022-09-11 11:55:00,2.689
2022-09-11 12:00:00,2.677
2022-09-11 12:05:00,2.637
2022-09-11 12:10:00,2.596
2022-09-11 12:15:00,2.556
2022-09-11 12:20:00,2.516
2022-09-11 12:25:00,2.476
2022-09-11 12:30:00,2.435
2022-09-11 12:35:00,2.395
2022-09-11 12:40:00,2.355
2022-09-11 12:45:00,2.314
2022-09-11 12:50:00,2.274
2022-09-11 12:55:00,2.234
2022-09-11 13:00:00,2.194
2022-09-11 13:05:00,2.167
2022-09-11 13:10:00,2.14
2022-09-11 13:15:00,2.113
2022-09-11 13:20:00,2.087
2022-09-11 13:25:00,2.06
2022-09-11 13:30:00,2.033
2022-09-11 13:35:00,2.006
2022-09-11 13:40:00,1.98
2022-09-11 13:45:00,1.953
2022-09-11 13:50:00,1.926
2022-09-11 13:55:00,1.899
2022-09-11 14:00:00,1.872
2022-09-11 14:05:00,1.9
2022-09-11 14:10:00,1.928
2022-09-11 14:15:00,1.956
2022-09-11 14:20:00,1.984
2022-09-11 14:25:00,2.012
2022-09-11 14:30:00,2.04
2022-09-11 14:35:00,2.068
2022-09-11 14:40:00,2.097
2022-09-11 14:45:00,2.125
2022-09-11 14:50:00,2.153
2022-09-11 14:55:00,2.181
2022-09-11 15:00:00,2.209
2022-09-11 15:05:00,2.237
2022-09-11 15:10:00,2.266
2022-09-11 15:15:00,2.294
2022-09-11 15:20:00,2.323
2022-09-11 15:25:00,2.351
2022-09-11 15:30:00,2.38
2022-09-11 15:35:00,2.409
2022-09-11 15:40:00,2.437
2022-09-11 15:45:00,2.466
2022-09-11 15:50:00,2.494
2022-09-11 15:55:00,2.523
2022-09-11 16:00:00,2.551
2022-09-11 16:05:00,2.589
2022-09-11 16:10:00,2.627
2022-09-11 16:15:00,2.665
2022-09-11 16:20:00,2.703
2022-09-11 16:25:00,2.741
2022-09-11 16:30:00,2.779
2022-09-11 16:35:00,2.817
2022-09-11 16:40:00,2.855
2022-09-11 16:45:00,2.893
2022-09-11 16:50:00,2.931
2022-09-11 16:55:00,2.969
2022-09-11 17:00:00,3.007
2022-09-11 17:05:00,3.041
2022-09-11 17:10:00,3.076
2022-09-11 17:15:00,3.11
2022-09-11 17:20:00,3.145
2022-09-11 17:25:00,3.179
2022-09-11 17:30:00,3.214
2022-09-11 17:35:00,3.248
2022-09-11 17:40:00,3.283
2022-09-11 17:45:00,3.317
2022-09-11 17:50:00,3.352
2022-09-11 17:55:00,3.386
2022-09-11 18:00:00,3.421
2022-09-11 18:05:00,3.449
2022-09-11 18:10:00,3.478
2022-09-11 18:15:00,3.506
2022-09-11 18:20:00,3.534
2022-09-11 18:25:00,3.563
2022-09-11 18:30:00,3.591
2022-09-11 18:35:00,3.62
2022-09-11 18:40:00,3.648
2022-09-11 18:45:00,3.677
2022-09-11 18:50:00,3.705
2022-09-11 18:55:00,3.734
2022-09-11 19:00:00,3.762
2022-09-11 19:05:00,3.769
2022-09-11 19:10:00,3.776
2022-09-11 19:15:00,3.783
2022-09-11 19:20:00,3.79
2022-09-11 19:25:00,3.797
2022-09-11 19:30:00,3.804
2022-09-11 19:35:00,3.811
2022-09-11 19:40:00,3.818
2022-09-11 19:45:00,3.825
2022-09-11 19:50:00,3.832
2022-09-11 19:55:00,3.839
2022-09-11 20:00:00,3.846
2022-09-11 20:05:00,3.826
2022-09-11 20:10:00,3.806
2022-09-11 20:15:00,3.786
2022-09-11 20:20:00,3.766
2022-09-11 20:25:00,3.746
2022-09-11 20:30:00,3.726
2022-09-11 20:35:00,3.706
2022-09-11 20:40:00,3.686
2022-09-11 20:45:00,3.666
2022-09-11 20:50:00,3.646
2022-09-11 20:55:00,3.626
2022-09-11 21:00:00,3.606
2022-09-11 21:05:00,3.585
2022-09-11 21:10:00,3.564
2022-09-11 21:15:00,3.543
2022-09-11 21:20:00,3.523
2022-09-11 21:25:00,3.502
2022-09-11 21:30:00,3.481
2022-09-11 21:35:00,3.46
2022-09-11 21:40:00,3.439
2022-09-11 21:45:00,3.418
2022-09-11 21:50:00,3.397
2022-09-11 21:55:00,3.377
2022-09-11 22:00:00,3.356
2022-09-11 22:05:00,3.324
2022-09-11 22:10:00,3.292
2022-09-11 22:15:00,3.26
2022-09-11 22:20:00,3.229
2022-09-11 22:25:00,3.197
2022-09-11 22:30:00,3.165
2022-09-11 22:35:00,3.133
2022-09-11 22:40:00,3.102
2022-09-11 22:45:00,3.07
2022-09-11 22:50:00,3.038
2022-09-11 22:55:00,3.006
2022-09-11 23:00:00,2.974
2022-09-11 23:05:00,2.942
2022-09-11 23:10:00,2.909
2022-09-11 23:15:00,2.876
2022-09-11 23:20:00,2.843
2022-09-11 23:25:00,2.811
2022-09-11 23:30:00,2.778
2022-09-11 23:35:00,2.745
2022-09-11 23:40:00,2.712
2022-09-11 23:45:00,2.679
2022-09-11 23:50:00,2.647
2022-09-11 23:55:00,2.614
2022-09-12 00:00:00,2.581
2022-09-12 00:05:00,2.586
2022-09-12 00:10:00,2.591
2022-09-12 00:15:00,2.597
2022-09-12 00:20:00,2.602
2022-09-12 00:25:00,2.607
2022-09-12 00:30:00,2.612
2022-09-12 00:35:00,2.617
2022-09-12 00:40:00,2.623
2022-09-12 00:45:00,2.628
2022-09-12 00:50:00,2.633
2022-09-12 00:55:00,2.638
2022-09-12 01:00:00,2.643
2022-09-12 01:05:00,2.643
2022-09-12 01:10:00,2.643
2022-09-12 01:15:00,2.643
2022-09-12 01:20:00,2.642
2022-09-12 01:25:00,2.642
2022-09-12 01:30:00,2.642
2022-09-12 01:35:00,2.641
2022-09-12 01:40:00,2.641
2022-09-12 01:45:00,2.641
2022-09-12 01:50:00,2.64
2022-09-12 01:55:00,2.64
2022-09-12 02:00:00,2.64
2022-09-12 02:05:00,2.637
2022-09-12 02:10:00,2.634
2022-09-12 02:15:00,2.63
2022-09-12 02:20:00,2.627
2022-09-12 02:25:00,2.624
2022-09-12 02:30:00,2.621
2022-09-12 02:35:00,2.618
2022-09-12 02:40:00,2.615
2022-09-12 02:45:00,2.611
2022-09-12 02:50:00,2.608
2022-09-12 02:55:00,2.605
2022-09-12 03:00:00,2.602
2022-09-12 03:05:00,2.604
2022-09-12 03:10:00,2.606
2022-09-12 03:15:00,2.608
2022-09-12 03:20:00,2.611
2022-09-12 03:25:00,2.613
2022-09-12 03:30:00,2.615
2022-09-12 03:35:00,2.617
2022-09-12 03:40:00,2.619
2022-09-12 03:45:00,2.621
2022-09-12 03:50:00,2.624
2022-09-12 03:55:00,2.626
2022-09-12 04:00:00,2.628
2022-09-12 04:05:00,2.65
2022-09-12 04:10:00,2.672
2022-09-12 04:15:00,2.694
2022-09-12 04:20:00,2.716
2022-09-12 04:25:00,2.738
2022-09-12 04:30:00,2.76
2022-09-12 04:35:00,2.783
2022-09-12 04:40:00,2.805
2022-09-12 04:45:00,2.827
2022-09-12 04:50:00,2.849
2022-09-12 04:55:00,2.871
2022-09-12 05:00:00,2.893
2022-09-12 05:05:00,2.941
2022-09-12 05:10:00,2.989
2022-09-12 05:15:00,3.036
2022-09-12 05:20:00,3.084
2022-09-12 05:25:00,3.132
2022-09-12 05:30:00,3.18
2022-09-12 05:35:00,3.227
2022-09-12 05:40:00,3.275
2022-09-12 05:45:00,3.323
2022-09-12 05:50:00,3.371
2022-09-12 05:55:00,3.418
2022-09-12 06:00:00,3.466
2022-09-12 06:05:00,3.489
2022-09-12 06:10:00,3.511
2022-09-12 06:15:00,3.534
2022-09-12 06:20:00,3.557
2022-09-12 06:25:00,3.579
2022-09-12 06:30:00,3.602
2022-09-12 06:35:00,3.625
2022-09-12 06:40:00,3.647
2022-09-12 06:45:00,3.67
2022-09-12 06:50:00,3.693
2022-09-12 06:55:00,3.715
2022-09-12 07:00:00,3.738
2022-09-12 07:05:00,3.738
2022-09-12 07:10:00,3.738
2022-09-12 07:15:00,3.737
2022-09-12 07:20:00,3.737
2022-09-12 07:25:00,3.737
2022-09-12 07:30:00,3.737
2022-09-12 07:35:00,3.736
2022-09-12 07:40:00,3.736
2022-09-12 07:45:00,3.736
2022-09-12 07:50:00,3.736
2022-09-12 07:55:00,3.735
2022-09-12 08:00:00,3.735
2022-09-12 08:05:00,3.708
2022-09-12 08:10:00,3.681
2022-09-12 08:15:00,3.655
2022-09-12 08:20:00,3.628
2022-09-12 08:25:00,3.601
2022-09-12 08:30:00,3.574
2022-09-12 08:35:00,3.547
2022-09-12 08:40:00,3.52
2022-09-12 08:45:00,3.494
2022-09-12 08:50:00,3.467
2022-09-12 08:55:00,3.44
2022-09-12 09:00:00,3.413
2022-09-12 09:05:00,3.38
2022-09-12 09:10:00,3.346
2022-09-12 09:15:00,3.313
2022-09-12 09:20:00,3.279
2022-09-12 09:25:00,3.246
2022-09-12 09:30:00,3.212
2022-09-12 09:35:00,3.179
2022-09-12 09:40:00,3.146
2022-09-12 09:45:00,3.112
2022-09-12 09:50:00,3.079
2022-09-12 09:55:00,3.045
2022-09-12 10:00:00,3.012
2022-09-12 10:05:00,2.983
2022-09-12 10:10:00,2.955
2022-09-12 10:15:00,2.927
2022-09-12 10:20:00,2.899
2022-09-12 10:25:00,2.87
2022-09-12 10:30:00,2.842
2022-09-12 10:35:00,2.814
2022-09-12 10:40:00,2.785
2022-09-12 10:45:00,2.757
2022-09-12 10:50:00,2.729
2022-09-12 10:55:00,2.7
2022-09-12 11:00:00,2.672
2022-09-12 11:05:00,2.667
2022-09-12 11:10:00,2.662
2022-09-12 11:15:00,2.657
2022-09-12 11:20:00,2.652
2022-09-12 11:25:00,2.647
2022-09-12 11:30:00,2.642
2022-09-12 11:35:00,2.637
2022-09-12 11:40:00,2.632
2022-09-12 11:45:00,2.627
2022-09-12 11:50:00,2.622
2022-09-12 11:55:00,2.618
2022-09-12 12:00:00,2.613
2022-09-12 12:05:00,2.599
2022-09-12 12:10:00,2.586
2022-09-12 12:15:00,2.573
2022-09-12 12:20:00,2.559
2022-09-12 12:25:00,2.546
2022-09-12 12:30:00,2.533
2022-09-12 12:35:00,2.52
2022-09-12 12:40:00,2.506
2022-09-12 12:45:00,2.493
2022-09-12 12:50:00,2.48
2022-09-12 12:55:00,2.467
2022-09-12 13:00:00,2.453
2022-09-12 13:05:00,2.458
2022-09-12 13:10:00,2.462
2022-09-12 13:15:00,2.466
2022-09-12 13:20:00,2.471
2022-09-12 13:25:00,2.475
2022-09-12 13:30:00,2.479
2022-09-12 13:35:00,2.484
2022-09-12 13:40:00,2.488
2022-09-12 13:45:00,2.492
2022-09-12 13:50:00,2.497
2022-09-12 13:55:00,2.501
2022-09-12 14:00:00,2.506
2022-09-12 14:05:00,2.51
2022-09-12 14:10:00,2.515
2022-09-12 14:15:00,2.519
2022-09-12 14:20:00,2.524
2022-09-12 14:25:00,2.528
2022-09-12 14:30:00,2.533
2022-09-12 14:35:00,2.537
2022-09-12 14:40:00,2.542
2022-09-12 14:45:00,2.546
2022-09-12 14:50:00,2.551
2022-09-12 14:55:00,2.555
2022-09-12 15:00:00,2.56
2022-09-12 15:05:00,2.586
2022-09-12 15:10:00,2.611
2022-09-12 15:15:00,2.637
2022-09-12 15:20:00,2.663
2022-09-12 15:25:00,2.689
2022-09-12 15:30:00,2.715
2022-09-12 15:35:00,2.741
2022-09-12 15:40:00,2.767
2022-09-12 15:45:00,2.793
2022-09-12 15:50:00,2.818
2022-09-12 15:55:00,2.844
2022-09-12 16:00:00,2.87
2022-09-12 16:05:00,2.923
2022-09-12 16:10:00,2.976
2022-09-12 16:15:00,3.03
2022-09-12 16:20:00,3.083
2022-09-12 16:25:00,3.136
2022-09-12 16:30:00,3.189
2022-09-12 16:35:00,3.242
2022-09-12 16:40:00,3.295
2022-09-12 16:45:00,3.348
2022-09-12 16:50:00,3.401
2022-09-12 16:55:00,3.455
2022-09-12 17:00:00,3.508
2022-09-12 17:05:00,3.535
2022-09-12 17:10:00,3.561
2022-09-12 17:15:00,3.588
2022-09-12 17:20:00,3.615
2022-09-12 17:25:00,3.642
2022-09-12 17:30:00,3.669
2022-09-12 17:35:00,3.695
2022-09-12 17:40:00,3.722
2022-09-12 17:45:00,3.749
2022-09-12 17:50:00,3.776
2022-09-12 17:55:00,3.803
2022-09-12 18:00:00,3.83
2022-09-12 18:05:00,3.827
2022-09-12 18:10:00,3.824
2022-09-12 18:15:00,3.822
2022-09-12 18:20:00,3.819
2022-09-12 18:25:00,3.817
2022-09-12 18:30:00,3.814
2022-09-12 18:35:00,3.811
2022-09-12 18:40:00,3.809
2022-09-12 18:45:00,3.806
2022-09-12 18:50:00,3.804
2022-09-12 18:55:00,3.801
2022-09-12 19:00:00,3.799
2022-09-12 19:05:00,3.801
2022-09-12 19:10:00,3.804
2022-09-12 19:15:00,3.807
2022-09-12 19:20:00,3.81
2022-09-12 19:25:00,3.812
2022-09-12 19:30:00,3.815
2022-09-12 19:35:00,3.818
2022-09-12 19:40:00,3.821
2022-09-12 19:45:00,3.823
2022-09-12 19:50:00,3.826
2022-09-12 19:55:00,3.829
2022-09-12 20:00:00,3.832
2022-09-12 20:05:00,3.787
2022-09-12 20:10:00,3.742
2022-09-12 20:15:00,3.698
2022-09-12 20:20:00,3.653
2022-09-12 20:25:00,3.609
2022-09-12 20:30:00,3.564
2022-09-12 20:35:00,3.519
2022-09-12 20:40:00,3.475
2022-09-12 20:45:00,3.43
2022-09-12 20:50:00,3.386
2022-09-12 20:55:00,3.341
2022-09-12 21:00:00,3.297
2022-09-12 21:05:00,3.25
2022-09-12 21:10:00,3.204
2022-09-12 21:15:00,3.158
2022-09-12 21:20:00,3.112
2022-09-12 21:25:00,3.066
2022-09-12 21:30:00,3.02
2022-09-12 21:35:00,2.974
2022-09-12 21:40:00,2.928
2022-09-12 21:45:00,2.882
2022-09-12 21:50:00,2.836
2022-09-12 21:55:00,2.79
2022-09-12 22:00:00,2.744
2022-09-12 22:05:00,2.727
2022-09-12 22:10:00,2.71
2022-09-12 22:15:00,2.694
2022-09-12 22:20:00,2.677
2022-09-12 22:25:00,2.66
2022-09-12 22:30:00,2.643
2022-09-12 22:35:00,2.627
2022-09-12 22:40:00,2.61
2022-09-12 22:45:00,2.593
2022-09-12 22:50:00,2.576
2022-09-12 22:55:00,2.56
2022-09-12 23:00:00,2.543
2022-09-12 23:05:00,2.472
2022-09-12 23:10:00,2.4
2022-09-12 23:15:00,2.329
2022-09-12 23:20:00,2.258
2022-09-12 23:25:00,2.186
2022-09-12 23:30:00,2.115
2022-09-12 23:35:00,2.044
2022-09-12 23:40:00,1.972
2022-09-12 23:45:00,1.901
2022-09-12 23:50:00,1.83
2022-09-12 23:55:00,1.758
2022-09-13 00:00:00,1.687
2022-09-13 00:05:00,1.729
2022-09-13 00:10:00,1.771
2022-09-13 00:15:00,1.814
2022-09-13 00:20:00,1.856
2022-09-13 00:25:00,1.898
2022-09-13 00:30:00,1.94
2022-09-13 00:35:00,1.982
2022-09-13 00:40:00,2.024
2022-09-13 00:45:00,2.067
2022-09-13 00:50:00,2.109
2022-09-13 00:55:00,2.151
2022-09-13 01:00:00,2.193
2022-09-13 01:05:00,2.185
2022-09-13 01:10:00,2.177
2022-09-13 01:15:00,2.17
2022-09-13 01:20:00,2.162
2022-09-13 01:25:00,2.154
2022-09-13 01:30:00,2.146
2022-09-13 01:35:00,2.138
2022-09-13 01:40:00,2.13
2022-09-13 01:45:00,2.123
2022-09-13 01:50:00,2.115
2022-09-13 01:55:00,2.107
2022-09-13 02:00:00,2.099
2022-09-13 02:05:00,2.107
2022-09-13 02:10:00,2.115
2022-09-13 02:15:00,2.123
2022-09-13 02:20:00,2.131
2022-09-13 02:25:00,2.139
2022-09-13 02:30:00,2.147
2022-09-13 02:35:00,2.154
2022-09-13 02:40:00,2.162
2022-09-13 02:45:00,2.17
2022-09-13 02:50:00,2.178
2022-09-13 02:55:00,2.186
